vacc_date,Zip,count_given,dose_nbr,protocol
3/11/2021,37206,19,2,two-shot
3/11/2021,37207,194,1,two-shot
3/11/2021,37207,10,1,one-shot
3/11/2021,37207,12,2,two-shot
3/11/2021,37208,104,1,two-shot
3/11/2021,37208,2,1,one-shot
3/11/2021,37208,10,2,two-shot
3/11/2021,37209,246,1,two-shot
3/11/2021,37209,11,1,one-shot
3/11/2021,37209,21,2,two-shot
3/11/2021,37210,54,1,two-shot
3/11/2021,37210,3,1,one-shot
3/11/2021,37210,11,2,two-shot
3/11/2021,37211,383,1,two-shot
3/11/2021,37211,14,1,one-shot
3/11/2021,37211,47,2,two-shot
3/11/2021,37212,116,1,two-shot
3/11/2021,37212,3,1,one-shot
3/11/2021,37212,20,2,two-shot
3/11/2021,37213,1,1,two-shot
3/11/2021,37214,141,1,two-shot
3/11/2021,37214,4,1,one-shot
3/11/2021,37214,49,2,two-shot
3/11/2021,37215,219,1,two-shot
3/11/2021,37215,6,1,one-shot
3/11/2021,37215,34,2,two-shot
3/11/2021,37216,142,1,two-shot
3/11/2021,37216,9,1,one-shot
3/11/2021,37216,13,2,two-shot
3/11/2021,37217,84,1,two-shot
3/11/2021,37217,2,1,one-shot
3/11/2021,37217,20,2,two-shot
3/11/2021,37218,102,1,two-shot
3/11/2021,37218,1,1,one-shot
3/11/2021,37218,3,2,two-shot
3/11/2021,37219,14,1,two-shot
3/11/2021,37219,2,1,one-shot
3/11/2021,37219,2,2,two-shot
3/11/2021,37220,50,1,two-shot
3/11/2021,37220,3,1,one-shot
3/11/2021,37220,5,2,two-shot
3/11/2021,37221,276,1,two-shot
3/11/2021,37221,13,1,one-shot
3/11/2021,37221,40,2,two-shot
3/11/2021,37228,10,1,two-shot
3/11/2021,,49,1,two-shot
3/11/2021,,12,1,one-shot
3/11/2021,,13,2,two-shot
3/12/2021,37013,275,1,two-shot
3/12/2021,37013,37,1,one-shot
3/12/2021,37013,114,2,two-shot
3/12/2021,37027,8,1,two-shot
3/12/2021,37027,3,2,two-shot
3/12/2021,37069,1,1,two-shot
3/12/2021,37072,125,1,two-shot
3/12/2021,37072,13,1,one-shot
3/12/2021,37072,28,2,two-shot
3/12/2021,37076,197,1,two-shot
3/12/2021,37076,16,1,one-shot
3/12/2021,37076,56,2,two-shot
3/12/2021,37080,27,1,two-shot
3/12/2021,37080,4,1,one-shot
3/12/2021,37080,14,2,two-shot
3/12/2021,37115,206,1,two-shot
3/12/2021,37115,23,1,one-shot
3/12/2021,37115,41,2,two-shot
3/12/2021,37138,139,1,two-shot
3/12/2021,37138,13,1,one-shot
3/12/2021,37138,46,2,two-shot
3/12/2021,37189,17,1,two-shot
3/12/2021,37189,2,1,one-shot
3/12/2021,37189,9,2,two-shot
3/12/2021,37201,8,1,two-shot
3/12/2021,37201,1,1,one-shot
3/12/2021,37201,1,2,two-shot
3/12/2021,37203,107,1,two-shot
3/12/2021,37203,29,1,one-shot
3/12/2021,37203,25,2,two-shot
3/12/2021,37204,125,1,two-shot
3/12/2021,37204,13,1,one-shot
3/12/2021,37204,39,2,two-shot
3/12/2021,37205,230,1,two-shot
3/12/2021,37205,15,1,one-shot
3/12/2021,37205,81,2,two-shot
3/12/2021,37206,269,1,two-shot
3/12/2021,37206,28,1,one-shot
3/12/2021,37206,57,2,two-shot
3/12/2021,37207,136,1,two-shot
3/12/2021,37207,23,1,one-shot
3/12/2021,37207,53,2,two-shot
3/12/2021,37208,95,1,two-shot
3/12/2021,37208,18,1,one-shot
3/12/2021,37208,23,2,two-shot
3/12/2021,37209,253,1,two-shot
3/12/2021,37209,26,1,one-shot
3/12/2021,37209,58,2,two-shot
3/12/2021,37210,60,1,two-shot
3/12/2021,37210,2,1,one-shot
3/12/2021,37210,19,2,two-shot
3/12/2021,37211,373,1,two-shot
3/12/2021,37211,24,1,one-shot
3/12/2021,37211,237,2,two-shot
3/12/2021,37212,138,1,two-shot
3/12/2021,37212,4,1,one-shot
3/12/2021,37212,34,2,two-shot
3/12/2021,37213,1,2,two-shot
3/12/2021,37214,196,1,two-shot
3/12/2021,37214,17,1,one-shot
3/12/2021,37214,46,2,two-shot
3/12/2021,37215,192,1,two-shot
3/12/2021,37215,16,1,one-shot
3/12/2021,37215,99,2,two-shot
3/12/2021,37216,162,1,two-shot
3/12/2021,37216,9,1,one-shot
3/12/2021,37216,30,2,two-shot
3/12/2021,37217,106,1,two-shot
3/12/2021,37217,8,1,one-shot
3/12/2021,37217,34,2,two-shot
3/12/2021,37218,80,1,two-shot
3/12/2021,37218,5,1,one-shot
3/12/2021,37218,24,2,two-shot
3/12/2021,37219,11,1,two-shot
3/12/2021,37219,2,2,two-shot
3/12/2021,37220,74,1,two-shot
3/12/2021,37220,2,1,one-shot
3/12/2021,37220,26,2,two-shot
3/12/2021,37221,319,1,two-shot
3/12/2021,37221,14,1,one-shot
3/12/2021,37221,108,2,two-shot
3/12/2021,37228,5,1,two-shot
3/12/2021,37228,3,2,two-shot
3/12/2021,,63,1,two-shot
3/12/2021,,4,1,one-shot
3/12/2021,,27,2,two-shot
3/13/2021,37013,235,1,two-shot
3/13/2021,37013,16,1,one-shot
3/13/2021,37013,116,2,two-shot
3/13/2021,37027,1,1,two-shot
3/13/2021,37027,2,2,two-shot
3/13/2021,37072,96,1,two-shot
3/13/2021,37072,5,1,one-shot
3/13/2021,37072,41,2,two-shot
3/13/2021,37076,151,1,two-shot
3/13/2021,37076,12,1,one-shot
3/13/2021,37076,64,2,two-shot
3/13/2021,37080,23,1,two-shot
3/13/2021,37080,5,2,two-shot
3/13/2021,37115,73,1,two-shot
3/13/2021,37115,4,1,one-shot
3/13/2021,37115,36,2,two-shot
3/13/2021,37138,74,1,two-shot
3/13/2021,37138,3,1,one-shot
3/13/2021,37138,49,2,two-shot
3/13/2021,37189,11,1,two-shot
3/13/2021,37189,5,2,two-shot
3/13/2021,37201,9,1,two-shot
3/13/2021,37201,4,2,two-shot
3/13/2021,37203,80,1,two-shot
3/13/2021,37203,3,1,one-shot
3/13/2021,37203,39,2,two-shot
3/13/2021,37204,53,1,two-shot
3/13/2021,37204,3,1,one-shot
3/13/2021,37204,50,2,two-shot
3/13/2021,37205,121,1,two-shot
3/13/2021,37205,3,1,one-shot
3/13/2021,37205,89,2,two-shot
3/13/2021,37206,153,1,two-shot
3/13/2021,37206,9,1,one-shot
3/13/2021,37206,70,2,two-shot
3/13/2021,37207,117,1,two-shot
3/13/2021,37207,10,1,one-shot
3/13/2021,37207,61,2,two-shot
3/13/2021,37208,53,1,two-shot
3/13/2021,37208,2,1,one-shot
3/13/2021,37208,28,2,two-shot
3/13/2021,37209,163,1,two-shot
3/13/2021,37209,6,1,one-shot
3/13/2021,37209,90,2,two-shot
3/13/2021,37210,49,1,two-shot
3/13/2021,37210,12,2,two-shot
3/13/2021,37211,251,1,two-shot
3/13/2021,37211,16,1,one-shot
3/13/2021,37211,150,2,two-shot
3/13/2021,37212,66,1,two-shot
3/13/2021,37212,3,1,one-shot
3/13/2021,37212,39,2,two-shot
3/13/2021,37214,113,1,two-shot
3/13/2021,37214,9,1,one-shot
3/13/2021,37214,68,2,two-shot
3/13/2021,37215,97,1,two-shot
3/13/2021,37215,5,1,one-shot
3/13/2021,37215,78,2,two-shot
3/13/2021,37216,111,1,two-shot
3/13/2021,37216,6,1,one-shot
3/13/2021,37216,46,2,two-shot
3/13/2021,37217,70,1,two-shot
3/13/2021,37217,4,1,one-shot
3/13/2021,37217,23,2,two-shot
3/13/2021,37218,29,1,two-shot
3/13/2021,37218,1,1,one-shot
3/13/2021,37218,30,2,two-shot
3/13/2021,37219,9,1,two-shot
3/13/2021,37219,1,1,one-shot
3/13/2021,37219,5,2,two-shot
3/13/2021,37220,29,1,two-shot
3/13/2021,37220,3,1,one-shot
3/13/2021,37220,33,2,two-shot
3/13/2021,37221,169,1,two-shot
3/13/2021,37221,2,1,one-shot
3/13/2021,37221,135,2,two-shot
3/13/2021,37228,3,1,two-shot
3/13/2021,,31,1,two-shot
3/13/2021,,9,1,one-shot
3/13/2021,,13,2,two-shot
3/14/2021,37013,75,1,two-shot
3/14/2021,37013,6,1,one-shot
3/14/2021,37013,68,2,two-shot
3/14/2021,37027,4,2,two-shot
3/14/2021,37069,2,2,two-shot
3/14/2021,37072,27,1,two-shot
3/14/2021,37072,8,1,one-shot
3/14/2021,37072,30,2,two-shot
3/14/2021,37076,29,1,two-shot
3/14/2021,37076,10,1,one-shot
3/14/2021,37076,50,2,two-shot
3/14/2021,37080,9,1,two-shot
3/14/2021,37080,5,2,two-shot
3/14/2021,37115,36,1,two-shot
3/14/2021,37115,3,1,one-shot
3/14/2021,37115,69,2,two-shot
3/14/2021,37138,26,1,two-shot
3/14/2021,37138,4,1,one-shot
3/14/2021,37138,26,2,two-shot
3/14/2021,37189,2,1,two-shot
3/14/2021,37189,9,2,two-shot
3/14/2021,37201,1,1,two-shot
3/14/2021,37201,1,2,two-shot
3/14/2021,37203,12,1,two-shot
3/14/2021,37203,1,1,one-shot
3/14/2021,37203,22,2,two-shot
3/14/2021,37204,19,1,two-shot
3/14/2021,37204,2,1,one-shot
3/14/2021,37204,23,2,two-shot
3/14/2021,37205,35,1,two-shot
3/14/2021,37205,63,2,two-shot
3/14/2021,37206,33,1,two-shot
3/14/2021,37206,4,1,one-shot
3/14/2021,37206,43,2,two-shot
3/14/2021,37207,36,1,two-shot
3/14/2021,37207,2,1,one-shot
3/14/2021,37207,34,2,two-shot
3/14/2021,37208,18,1,two-shot
3/14/2021,37208,1,1,one-shot
3/14/2021,37208,18,2,two-shot
3/14/2021,37209,72,1,two-shot
3/14/2021,37209,64,2,two-shot
3/14/2021,37210,11,1,two-shot
3/14/2021,37210,1,1,one-shot
3/14/2021,37210,9,2,two-shot
3/14/2021,37211,69,1,two-shot
3/14/2021,37211,4,1,one-shot
3/14/2021,37211,123,2,two-shot
3/14/2021,37212,23,1,two-shot
3/14/2021,37212,39,2,two-shot
3/14/2021,37214,21,1,two-shot
3/14/2021,37214,3,1,one-shot
3/14/2021,37214,44,2,two-shot
3/14/2021,37215,24,1,two-shot
3/14/2021,37215,2,1,one-shot
3/14/2021,37215,51,2,two-shot
3/14/2021,37216,27,1,two-shot
3/14/2021,37216,2,1,one-shot
3/14/2021,37216,30,2,two-shot
3/14/2021,37217,19,1,two-shot
3/14/2021,37217,1,1,one-shot
3/14/2021,37217,21,2,two-shot
3/14/2021,37218,13,1,two-shot
3/14/2021,37218,9,2,two-shot
3/14/2021,37219,4,1,two-shot
3/14/2021,37220,12,1,two-shot
3/14/2021,37220,27,2,two-shot
3/14/2021,37221,82,1,two-shot
3/14/2021,37221,4,1,one-shot
3/14/2021,37221,122,2,two-shot
3/14/2021,37228,1,1,two-shot
3/14/2021,37228,1,2,two-shot
3/14/2021,,5,1,two-shot
3/14/2021,,15,2,two-shot
3/15/2021,37013,256,1,two-shot
3/15/2021,37013,11,1,one-shot
3/15/2021,37013,126,2,two-shot
3/15/2021,37027,4,1,two-shot
3/15/2021,37027,2,2,two-shot
3/15/2021,37069,2,1,two-shot
3/15/2021,37069,1,2,two-shot
3/15/2021,37072,129,1,two-shot
3/15/2021,37072,6,1,one-shot
3/15/2021,37072,41,2,two-shot
3/15/2021,37076,175,1,two-shot
3/15/2021,37076,8,1,one-shot
3/15/2021,37076,79,2,two-shot
3/15/2021,37080,36,1,two-shot
3/15/2021,37080,1,1,one-shot
3/15/2021,37080,10,2,two-shot
3/15/2021,37115,114,1,two-shot
3/15/2021,37115,5,1,one-shot
3/15/2021,37115,42,2,two-shot
3/15/2021,37138,123,1,two-shot
3/15/2021,37138,6,1,one-shot
3/15/2021,37138,41,2,two-shot
3/15/2021,37189,13,1,two-shot
3/15/2021,37189,1,1,one-shot
3/15/2021,37189,9,2,two-shot
3/15/2021,37201,12,1,two-shot
3/15/2021,37201,1,1,one-shot
3/15/2021,37201,4,2,two-shot
3/15/2021,37203,107,1,two-shot
3/15/2021,37203,1,1,one-shot
3/15/2021,37203,30,2,two-shot
3/15/2021,37204,92,1,two-shot
3/15/2021,37204,1,1,one-shot
3/15/2021,37204,41,2,two-shot
3/15/2021,37205,138,1,two-shot
3/15/2021,37205,2,1,one-shot
3/15/2021,37205,82,2,two-shot
3/15/2021,37206,183,1,two-shot
3/15/2021,37206,4,1,one-shot
3/15/2021,37206,62,2,two-shot
3/15/2021,37207,158,1,two-shot
3/15/2021,37207,2,1,one-shot
3/15/2021,37207,52,2,two-shot
3/15/2021,37208,77,1,two-shot
3/15/2021,37208,2,1,one-shot
3/15/2021,37208,25,2,two-shot
3/15/2021,37209,253,1,two-shot
3/15/2021,37209,3,1,one-shot
3/15/2021,37209,81,2,two-shot
3/15/2021,37210,57,1,two-shot
3/15/2021,37210,1,1,one-shot
3/15/2021,37210,14,2,two-shot
3/15/2021,37211,244,1,two-shot
3/15/2021,37211,3,1,one-shot
3/15/2021,37211,131,2,two-shot
3/15/2021,37212,71,1,two-shot
3/15/2021,37212,1,1,one-shot
3/15/2021,37212,37,2,two-shot
3/15/2021,37213,3,1,two-shot
3/15/2021,37213,1,2,two-shot
3/15/2021,37214,151,1,two-shot
3/15/2021,37214,3,1,one-shot
3/15/2021,37214,63,2,two-shot
3/15/2021,37215,117,1,two-shot
3/15/2021,37215,5,1,one-shot
3/15/2021,37215,74,2,two-shot
3/15/2021,37216,155,1,two-shot
3/15/2021,37216,3,1,one-shot
3/15/2021,37216,37,2,two-shot
3/15/2021,37217,82,1,two-shot
3/15/2021,37217,41,2,two-shot
3/15/2021,37218,98,1,two-shot
3/15/2021,37218,1,1,one-shot
3/15/2021,37218,22,2,two-shot
3/15/2021,37219,12,1,two-shot
3/15/2021,37219,1,2,two-shot
3/15/2021,37220,48,1,two-shot
3/15/2021,37220,18,2,two-shot
3/15/2021,37221,232,1,two-shot
3/15/2021,37221,2,1,one-shot
3/15/2021,37221,132,2,two-shot
3/15/2021,37228,3,1,two-shot
3/15/2021,37228,2,2,two-shot
3/15/2021,,37,1,two-shot
3/15/2021,,2,1,one-shot
3/15/2021,,29,2,two-shot
3/16/2021,37013,337,1,two-shot
3/16/2021,37013,18,1,one-shot
3/16/2021,37013,76,2,two-shot
3/16/2021,37027,3,1,two-shot
3/16/2021,37027,4,2,two-shot
3/16/2021,37069,1,1,two-shot
3/16/2021,37072,178,1,two-shot
3/16/2021,37072,17,1,one-shot
3/16/2021,37072,45,2,two-shot
3/16/2021,37076,223,1,two-shot
3/16/2021,37076,5,1,one-shot
3/16/2021,37076,65,2,two-shot
3/16/2021,37080,50,1,two-shot
3/16/2021,37080,1,1,one-shot
3/16/2021,37080,16,2,two-shot
3/16/2021,37115,179,1,two-shot
3/16/2021,37115,8,1,one-shot
3/16/2021,37115,65,2,two-shot
3/16/2021,37138,134,1,two-shot
3/16/2021,37138,4,1,one-shot
3/16/2021,37138,37,2,two-shot
3/16/2021,37189,20,1,two-shot
3/16/2021,37189,12,2,two-shot
3/16/2021,37201,16,1,two-shot
3/16/2021,37201,4,2,two-shot
3/16/2021,37203,119,1,two-shot
3/16/2021,37203,50,1,one-shot
3/16/2021,37203,56,2,two-shot
3/16/2021,37204,95,1,two-shot
3/16/2021,37204,3,1,one-shot
3/16/2021,37204,41,2,two-shot
3/16/2021,37205,148,1,two-shot
3/16/2021,37205,1,1,one-shot
3/16/2021,37205,90,2,two-shot
3/16/2021,37206,205,1,two-shot
3/16/2021,37206,6,1,one-shot
3/16/2021,37206,67,2,two-shot
3/16/2021,37207,200,1,two-shot
3/16/2021,37207,6,1,one-shot
3/16/2021,37207,65,2,two-shot
3/16/2021,37208,96,1,two-shot
3/16/2021,37208,3,1,one-shot
3/16/2021,37208,24,2,two-shot
3/16/2021,37209,227,1,two-shot
3/16/2021,37209,5,1,one-shot
3/16/2021,37209,84,2,two-shot
3/16/2021,37210,101,1,two-shot
3/16/2021,37210,7,1,one-shot
3/16/2021,37210,257,2,two-shot
3/16/2021,37211,280,1,two-shot
3/16/2021,37211,11,1,one-shot
3/16/2021,37211,125,2,two-shot
3/16/2021,37212,123,1,two-shot
3/16/2021,37212,6,1,one-shot
3/16/2021,37212,34,2,two-shot
3/16/2021,37213,4,1,two-shot
3/16/2021,37214,165,1,two-shot
3/16/2021,37214,11,1,one-shot
3/16/2021,37214,54,2,two-shot
3/16/2021,37215,133,1,two-shot
3/16/2021,37215,1,1,one-shot
3/16/2021,37215,81,2,two-shot
3/16/2021,37216,192,1,two-shot
3/16/2021,37216,8,1,one-shot
3/16/2021,37216,57,2,two-shot
3/16/2021,37217,104,1,two-shot
3/16/2021,37217,5,1,one-shot
3/16/2021,37217,44,2,two-shot
3/16/2021,37218,107,1,two-shot
3/16/2021,37218,2,1,one-shot
3/16/2021,37218,38,2,two-shot
3/16/2021,37219,13,1,two-shot
3/16/2021,37219,2,2,two-shot
3/16/2021,37220,41,1,two-shot
3/16/2021,37220,1,1,one-shot
3/16/2021,37220,26,2,two-shot
3/16/2021,37221,238,1,two-shot
3/16/2021,37221,5,1,one-shot
3/16/2021,37221,120,2,two-shot
3/16/2021,37228,9,1,two-shot
3/16/2021,37228,1,2,two-shot
3/16/2021,,51,1,two-shot
3/16/2021,,10,1,one-shot
3/16/2021,,18,2,two-shot
3/17/2021,37013,309,1,two-shot
3/17/2021,37013,16,1,one-shot
3/17/2021,37013,115,2,two-shot
3/17/2021,37027,2,1,two-shot
3/17/2021,37027,1,2,two-shot
3/17/2021,37069,1,1,two-shot
3/17/2021,37072,134,1,two-shot
3/17/2021,37072,23,1,one-shot
3/17/2021,37072,80,2,two-shot
3/17/2021,37076,144,1,two-shot
3/17/2021,37076,15,1,one-shot
3/17/2021,37076,78,2,two-shot
3/17/2021,37080,32,1,two-shot
3/17/2021,37080,4,1,one-shot
3/17/2021,37080,14,2,two-shot
3/17/2021,37115,127,1,two-shot
3/17/2021,37115,23,1,one-shot
3/17/2021,37115,84,2,two-shot
3/17/2021,37138,145,1,two-shot
3/17/2021,37138,12,1,one-shot
3/17/2021,37138,69,2,two-shot
3/17/2021,37189,15,1,two-shot
3/17/2021,37189,1,1,one-shot
3/17/2021,37189,9,2,two-shot
3/17/2021,37201,10,1,two-shot
3/17/2021,37203,124,1,two-shot
